#"arc_length" "flux" "flux"
25.6671 8.99897e+11 9.2925e+11
25.992 8.99897e+11 9.2925e+11
26.3169 8.99897e+11 9.2925e+11
26.6418 8.99897e+11 9.2925e+11
26.9667 8.99897e+11 9.2925e+11
27.2916 8.99897e+11 9.2925e+11
27.6165 8.99897e+11 9.2925e+11
27.9414 8.99897e+11 9.2925e+11
28.2663 8.99897e+11 9.2925e+11
28.5912 8.99897e+11 9.2925e+11
28.9161 8.99897e+11 9.2925e+11
29.241 8.99897e+11 9.2925e+11
29.5659 8.99897e+11 9.2925e+11
29.8908 8.99897e+11 9.2925e+11
30.2157 8.99897e+11 9.2925e+11
30.5406 8.99897e+11 9.2925e+11
30.8655 8.99897e+11 9.2925e+11
31.1904 8.99897e+11 9.2925e+11
31.5153 8.99897e+11 9.2925e+11
31.8402 8.99897e+11 9.2925e+11
32.1651 8.99897e+11 9.2925e+11
32.49 8.99897e+11 9.2925e+11
32.8149 8.99897e+11 9.2925e+11
33.1398 8.99897e+11 9.2925e+11
33.4647 8.99897e+11 9.2925e+11
33.7896 8.99897e+11 9.2925e+11
34.1145 8.99897e+11 9.2925e+11
34.4394 8.33138e+12 8.94101e+12
34.7643 8.33138e+12 8.94101e+12
35.0892 8.33138e+12 8.94101e+12
35.4141 8.33138e+12 8.94101e+12
35.739 8.33138e+12 8.94101e+12
36.0639 8.33138e+12 8.94101e+12
36.3888 8.33138e+12 8.94101e+12
36.7137 8.33138e+12 8.94101e+12
37.0386 8.33138e+12 8.94101e+12
37.3635 8.33138e+12 8.94101e+12
37.6884 8.33138e+12 8.94101e+12
38.0133 8.33138e+12 8.94101e+12
38.3382 8.33138e+12 8.94101e+12
38.6631 8.33138e+12 8.94101e+12
38.988 8.33138e+12 8.94101e+12
39.3129 8.33138e+12 8.94101e+12
39.6378 8.33138e+12 8.94101e+12
39.9627 8.33138e+12 8.94101e+12
40.2876 8.33138e+12 8.94101e+12
40.6125 8.33138e+12 8.94101e+12
40.9374 8.33138e+12 8.94101e+12
41.2623 8.33138e+12 8.94101e+12
41.5872 8.33138e+12 8.94101e+12
41.9121 8.33138e+12 8.94101e+12
42.237 8.33138e+12 8.94101e+12
42.5619 8.33138e+12 8.94101e+12
42.8868 8.33138e+12 8.94101e+12
43.2117 8.33138e+12 8.94101e+12
43.5366 8.33138e+12 8.94101e+12
43.8615 8.33138e+12 8.94101e+12
44.1864 8.33138e+12 8.94101e+12
44.5113 8.33138e+12 8.94101e+12
44.8362 8.33138e+12 8.94101e+12
45.1611 8.33138e+12 8.94101e+12
45.486 8.33138e+12 8.94101e+12
45.8109 8.33138e+12 8.94101e+12
46.1358 8.33138e+12 8.94101e+12
46.4607 8.33138e+12 8.94101e+12
46.7856 8.33138e+12 8.94101e+12
47.1105 8.33138e+12 8.94101e+12
47.4354 8.33138e+12 8.94101e+12
47.7603 8.33138e+12 8.94101e+12
48.0852 8.33138e+12 8.94101e+12
48.4101 8.33138e+12 8.94101e+12
48.735 8.33138e+12 8.94101e+12
49.0599 8.33138e+12 8.94101e+12
49.3848 8.33138e+12 8.94101e+12
49.7097 8.33138e+12 8.94101e+12
