"arc_length","flux"
35.5022,3.8936e+13
35.7885,3.8936e+13
36.0748,3.8936e+13
36.3611,3.8936e+13
36.6474,3.8936e+13
36.9337,3.8936e+13
37.22,3.8936e+13
37.5063,3.8936e+13
37.7926,3.8936e+13
38.079,3.8936e+13
38.3653,3.8936e+13
38.6516,3.8936e+13
38.9379,3.8936e+13
39.2242,3.8936e+13
39.5105,3.8936e+13
39.7968,3.8936e+13
40.0831,3.8936e+13
40.3694,3.8936e+13
40.6557,3.8936e+13
40.942,3.8936e+13
41.2283,3.8936e+13
41.5146,3.8936e+13
41.801,3.8936e+13
42.0873,3.8936e+13
42.3736,3.8936e+13
42.6599,3.8936e+13
42.9462,3.8936e+13
43.2325,3.8936e+13
43.5188,3.8936e+13
43.8051,3.8936e+13
44.0914,3.8936e+13
44.3777,3.8936e+13
44.664,7.48873e+13
44.9503,7.48873e+13
45.2367,7.48873e+13
45.523,7.48873e+13
45.8093,7.48873e+13
46.0956,7.48873e+13
46.3819,7.48873e+13
46.6682,7.48873e+13
46.9545,7.48873e+13
47.2408,7.48873e+13
47.5271,7.48873e+13
47.8134,7.48873e+13
48.0997,7.48873e+13
48.386,7.48873e+13
48.6724,7.48873e+13
48.9587,7.48873e+13
49.245,7.48873e+13
49.5313,7.48873e+13
49.8176,7.48873e+13
50.1039,7.48873e+13
50.3902,7.48873e+13
50.6765,7.48873e+13
50.9628,7.48873e+13
51.2491,7.48873e+13
51.5354,7.48873e+13
51.8217,7.48873e+13
52.108,7.48873e+13
52.3944,7.48873e+13
52.6807,7.48873e+13
52.967,7.48873e+13
53.2533,7.48873e+13
53.5396,7.48873e+13
53.8259,7.48873e+13
54.1122,7.48873e+13
54.3985,7.48873e+13
54.6848,7.48873e+13
54.9711,7.48873e+13
55.2574,7.48873e+13
55.5437,7.48873e+13
55.8301,7.48873e+13
56.1164,7.48873e+13
56.4027,7.48873e+13
56.689,7.48873e+13
56.9753,7.48873e+13
57.2616,7.48873e+13
57.5479,7.48873e+13
57.8342,7.48873e+13
58.1205,7.48873e+13
58.4068,7.48873e+13
58.6931,7.48873e+13
58.9794,7.48873e+13
59.2657,7.48873e+13
59.5521,7.48873e+13
59.8384,7.48873e+13
60.1247,7.48873e+13
60.411,7.48873e+13
60.6973,7.48873e+13
60.9836,7.48873e+13
61.2699,7.48873e+13
61.5562,7.48873e+13
61.8425,7.48873e+13
62.1288,7.48873e+13
62.4151,7.48873e+13
62.7014,7.48873e+13
62.9878,7.48873e+13
63.2741,7.48873e+13
63.5604,7.48873e+13
63.8467,7.48873e+13
64.133,7.48873e+13
64.4193,8.53682e+13
64.7056,8.53682e+13
64.9919,8.53682e+13
65.2782,8.53682e+13
65.5645,8.53682e+13
65.8508,8.53682e+13
66.1371,8.53682e+13
66.4234,8.53682e+13
66.7098,8.53682e+13
66.9961,8.53682e+13
67.2824,8.53682e+13
67.5687,8.53682e+13
67.855,8.53682e+13
68.1413,8.53682e+13
68.4276,8.53682e+13
68.7139,8.53682e+13
69.0002,8.53682e+13
69.2865,8.53682e+13
69.5728,8.53682e+13
69.8591,8.53682e+13
70.1455,8.53682e+13
70.4318,8.53682e+13
70.7181,8.53682e+13
71.0044,8.53682e+13
71.2907,8.53682e+13
71.577,8.53682e+13
71.8633,8.53682e+13
72.1496,8.53682e+13
72.4359,8.53682e+13
72.7222,8.53682e+13
73.0085,8.53682e+13
73.2948,8.53682e+13
73.5811,8.53682e+13
73.8675,8.53682e+13
74.1538,7.0997e+13
74.4401,7.0997e+13
74.7264,7.0997e+13
75.0127,7.0997e+13
75.299,7.0997e+13
75.5853,7.0997e+13
75.8716,7.0997e+13
76.1579,7.0997e+13
76.4442,7.0997e+13
76.7305,7.0997e+13
77.0168,7.0997e+13
77.3032,7.0997e+13
77.5895,7.0997e+13
77.8758,7.0997e+13
78.1621,7.0997e+13
78.4484,7.0997e+13
78.7347,7.0997e+13
79.021,7.0997e+13
79.3073,7.0997e+13
79.5936,7.0997e+13
79.8799,7.0997e+13
80.1662,7.0997e+13
80.4525,7.0997e+13
80.7388,7.0997e+13
81.0252,7.0997e+13
81.3115,7.0997e+13
81.5978,7.0997e+13
81.8841,7.0997e+13
82.1704,7.0997e+13
82.4567,7.0997e+13
82.743,7.0997e+13
83.0293,7.0997e+13
83.3156,7.0997e+13
83.6019,7.0997e+13
83.8882,7.0997e+13
84.1745,7.0997e+13
84.4609,7.0997e+13
84.7472,7.0997e+13
85.0335,7.0997e+13
85.3198,7.0997e+13
85.6061,7.0997e+13
