###"arc_length","fluxdis11","fluxdis15","fluxdis19","fluxdis23","fluxdis27","fluxdis7"
257.971,9.21087e+13,6.43891e+13,3.54935e+13,1.8215e+13,5.8677e+12,1.49341e+14
258.296,9.10984e+13,6.35718e+13,3.50521e+13,1.79087e+13,5.75687e+12,1.47276e+14
258.62,9.00884e+13,6.27624e+13,3.46195e+13,1.76135e+13,5.65111e+12,1.45223e+14
258.945,8.90785e+13,6.19607e+13,3.41954e+13,1.73292e+13,5.55024e+12,1.43181e+14
259.27,8.80688e+13,6.11665e+13,3.37796e+13,1.70553e+13,5.4541e+12,1.41151e+14
259.595,8.70593e+13,6.03795e+13,3.33716e+13,1.67914e+13,5.36251e+12,1.39131e+14
259.92,8.605e+13,5.95994e+13,3.29714e+13,1.65374e+13,5.27534e+12,1.37121e+14
260.245,8.50409e+13,5.8826e+13,3.25785e+13,1.62927e+13,5.19243e+12,1.35121e+14
260.57,8.40319e+13,5.80591e+13,3.21929e+13,1.60572e+13,5.11365e+12,1.3313e+14
260.895,8.3023e+13,5.72985e+13,3.18141e+13,1.58304e+13,5.03885e+12,1.31149e+14
261.22,8.20143e+13,5.65439e+13,3.14421e+13,1.56123e+13,4.96792e+12,1.29177e+14
261.544,8.10058e+13,5.57953e+13,3.10766e+13,1.54023e+13,4.90073e+12,1.27213e+14
261.869,7.99974e+13,5.50523e+13,3.07174e+13,1.52004e+13,4.83716e+12,1.25258e+14
262.194,7.89891e+13,5.43149e+13,3.03643e+13,1.50062e+13,4.77709e+12,1.2331e+14
262.519,7.79809e+13,5.35829e+13,3.00171e+13,1.48196e+13,4.72044e+12,1.21371e+14
262.844,7.69729e+13,5.2856e+13,2.96757e+13,1.46402e+13,4.66707e+12,1.19439e+14
263.169,7.5965e+13,5.21342e+13,2.93398e+13,1.44679e+13,4.61691e+12,1.17515e+14
263.494,7.49573e+13,5.14172e+13,2.90093e+13,1.43025e+13,4.56985e+12,1.15598e+14
263.819,7.39496e+13,5.0705e+13,2.86841e+13,1.41437e+13,4.5258e+12,1.13688e+14
264.144,7.29421e+13,4.99974e+13,2.83639e+13,1.39914e+13,4.48467e+12,1.11784e+14
264.469,7.19346e+13,4.92943e+13,2.80487e+13,1.38453e+13,4.44638e+12,1.09887e+14
264.793,7.09273e+13,4.85955e+13,2.77382e+13,1.37054e+13,4.41085e+12,1.07997e+14
265.118,6.99944e+13,4.79375e+13,2.74426e+13,1.35662e+13,4.3755e+12,1.06218e+14
265.443,6.93276e+13,4.74128e+13,2.71855e+13,1.34121e+13,4.33299e+12,1.04819e+14
265.768,6.86401e+13,4.68782e+13,2.69261e+13,1.32608e+13,4.29246e+12,1.0339e+14
266.093,6.79311e+13,4.63336e+13,2.66644e+13,1.31125e+13,4.25397e+12,1.01931e+14
266.418,6.72e+13,4.57786e+13,2.64004e+13,1.29673e+13,4.21758e+12,1.00439e+14
266.743,6.64461e+13,4.5213e+13,2.61339e+13,1.28253e+13,4.18334e+12,9.89148e+13
267.068,6.56688e+13,4.46363e+13,2.58648e+13,1.26865e+13,4.15134e+12,9.73569e+13
267.393,6.48674e+13,4.40482e+13,2.55932e+13,1.2551e+13,4.12163e+12,9.57642e+13
267.718,6.4041e+13,4.34485e+13,2.53188e+13,1.24191e+13,4.09429e+12,9.41357e+13
268.042,6.3189e+13,4.28367e+13,2.50417e+13,1.22906e+13,4.06938e+12,9.24704e+13
268.367,6.23105e+13,4.22124e+13,2.47618e+13,1.21659e+13,4.04699e+12,9.07669e+13
268.692,6.14046e+13,4.15753e+13,2.44789e+13,1.2045e+13,4.0272e+12,8.90241e+13
269.017,6.04706e+13,4.09249e+13,2.41929e+13,1.1928e+13,4.01009e+12,8.72408e+13
269.342,5.95074e+13,4.02609e+13,2.39038e+13,1.1815e+13,3.99575e+12,8.54155e+13
269.667,5.85141e+13,3.95827e+13,2.36115e+13,1.17062e+13,3.98427e+12,8.3547e+13
269.992,5.74897e+13,3.88899e+13,2.33158e+13,1.16018e+13,3.97574e+12,8.16338e+13
270.317,5.64331e+13,3.8182e+13,2.30166e+13,1.15018e+13,3.97027e+12,7.96744e+13
270.642,5.53433e+13,3.74584e+13,2.27139e+13,1.14064e+13,3.96795e+12,7.76671e+13
270.967,5.42191e+13,3.67188e+13,2.24074e+13,1.13158e+13,3.96891e+12,7.56104e+13
271.292,5.30594e+13,3.59623e+13,2.20971e+13,1.12302e+13,3.97324e+12,7.35026e+13
271.616,5.18628e+13,3.51886e+13,2.17829e+13,1.11497e+13,3.98107e+12,7.13418e+13
271.941,5.0628e+13,3.4397e+13,2.14645e+13,1.10744e+13,3.99253e+12,6.91261e+13
272.266,4.93537e+13,3.35868e+13,2.11418e+13,1.10047e+13,4.00775e+12,6.68536e+13
272.591,4.80384e+13,3.27573e+13,2.08148e+13,1.09407e+13,4.02686e+12,6.45222e+13
272.916,4.66806e+13,3.19078e+13,2.04831e+13,1.08825e+13,4.05e+12,6.21296e+13
273.241,4.52787e+13,3.10377e+13,2.01467e+13,1.08305e+13,4.07734e+12,5.96737e+13
273.566,4.38311e+13,3.0146e+13,1.98054e+13,1.07849e+13,4.10902e+12,5.7152e+13
273.891,4.28418e+13,2.95564e+13,1.95369e+13,1.07524e+13,4.1455e+12,5.562e+13
274.216,4.19243e+13,2.90115e+13,1.92786e+13,1.07187e+13,4.18028e+12,5.42356e+13
274.54,4.10219e+13,2.84747e+13,1.90216e+13,1.06824e+13,4.21304e+12,5.28784e+13
274.865,4.01341e+13,2.79455e+13,1.8766e+13,1.06438e+13,4.24385e+12,5.15473e+13
275.19,3.92602e+13,2.74238e+13,1.85115e+13,1.0603e+13,4.2728e+12,5.02416e+13
275.515,3.84e+13,2.69093e+13,1.82583e+13,1.05599e+13,4.29994e+12,4.89602e+13
275.84,3.75528e+13,2.64017e+13,1.80063e+13,1.05147e+13,4.32533e+12,4.77024e+13
276.165,3.67183e+13,2.59007e+13,1.77553e+13,1.04674e+13,4.34904e+12,4.64672e+13
276.49,3.58959e+13,2.54062e+13,1.75055e+13,1.04182e+13,4.37113e+12,4.5254e+13
276.815,3.50853e+13,2.4918e+13,1.72567e+13,1.0367e+13,4.39164e+12,4.4062e+13
277.14,3.4286e+13,2.44357e+13,1.70088e+13,1.0314e+13,4.41063e+12,4.28905e+13
277.465,3.34978e+13,2.39593e+13,1.6762e+13,1.02592e+13,4.42816e+12,4.17388e+13
277.789,3.27203e+13,2.34885e+13,1.65161e+13,1.02027e+13,4.44427e+12,4.06062e+13
278.114,3.1953e+13,2.30232e+13,1.62711e+13,1.01444e+13,4.459e+12,3.94923e+13
278.439,3.11957e+13,2.25631e+13,1.6027e+13,1.00846e+13,4.4724e+12,3.83962e+13
278.764,3.0448e+13,2.21082e+13,1.57838e+13,1.00232e+13,4.48451e+12,3.73175e+13
279.089,2.97098e+13,2.16582e+13,1.55414e+13,9.96027e+12,4.49537e+12,3.62557e+13
279.414,2.89806e+13,2.1213e+13,1.52998e+13,9.89586e+12,4.50502e+12,3.52102e+13
279.739,2.82601e+13,2.07725e+13,1.5059e+13,9.83003e+12,4.51351e+12,3.41805e+13
280.064,2.75482e+13,2.03364e+13,1.48189e+13,9.7628e+12,4.52085e+12,3.31662e+13
280.389,2.68446e+13,1.99048e+13,1.45795e+13,9.69423e+12,4.52709e+12,3.21667e+13
280.714,2.61489e+13,1.94774e+13,1.43409e+13,9.62436e+12,4.53226e+12,3.11817e+13
281.039,2.54611e+13,1.90541e+13,1.4103e+13,9.55322e+12,4.5364e+12,3.02107e+13
281.363,2.47808e+13,1.86348e+13,1.38657e+13,9.48085e+12,4.53952e+12,2.92533e+13
281.688,2.41079e+13,1.82194e+13,1.36291e+13,9.40729e+12,4.54167e+12,2.8309e+13
282.013,2.34421e+13,1.78077e+13,1.33931e+13,9.33256e+12,4.54286e+12,2.73776e+13
282.338,2.2865e+13,1.74457e+13,1.31933e+13,9.26774e+12,4.54032e+12,2.65548e+13
282.663,2.2345e+13,1.71148e+13,1.30167e+13,9.20855e+12,4.53469e+12,2.58016e+13
282.988,2.18199e+13,1.67801e+13,1.28361e+13,9.14658e+12,4.52798e+12,2.50444e+13
283.313,2.12897e+13,1.64415e+13,1.26515e+13,9.08175e+12,4.52013e+12,2.42834e+13
283.638,2.07541e+13,1.60989e+13,1.24628e+13,9.01398e+12,4.51113e+12,2.35183e+13
283.963,2.0213e+13,1.5752e+13,1.22698e+13,8.94316e+12,4.50093e+12,2.2749e+13
284.288,1.96662e+13,1.54009e+13,1.20725e+13,8.86921e+12,4.4895e+12,2.19754e+13
284.612,1.91136e+13,1.50453e+13,1.18706e+13,8.79204e+12,4.4768e+12,2.11974e+13
284.937,1.8555e+13,1.46851e+13,1.16641e+13,8.71154e+12,4.46279e+12,2.04148e+13
285.262,1.79902e+13,1.43202e+13,1.14528e+13,8.62761e+12,4.44744e+12,1.96274e+13
285.587,1.74189e+13,1.39504e+13,1.12366e+13,8.54015e+12,4.43069e+12,1.88352e+13
285.912,1.68411e+13,1.35757e+13,1.10152e+13,8.44903e+12,4.4125e+12,1.8038e+13
286.237,1.62563e+13,1.31957e+13,1.07886e+13,8.35413e+12,4.39283e+12,1.72356e+13
286.562,1.56646e+13,1.28103e+13,1.05565e+13,8.25535e+12,4.37163e+12,1.64278e+13
286.887,1.50656e+13,1.24195e+13,1.03188e+13,8.15254e+12,4.34884e+12,1.56145e+13
287.212,1.4459e+13,1.20229e+13,1.00753e+13,8.04558e+12,4.32442e+12,1.47955e+13
287.536,1.38446e+13,1.16203e+13,9.82579e+12,7.93431e+12,4.29831e+12,1.39706e+13
287.861,1.32222e+13,1.12117e+13,9.57005e+12,7.8186e+12,4.27045e+12,1.31395e+13
288.186,1.25915e+13,1.07968e+13,9.30787e+12,7.6983e+12,4.24078e+12,1.23021e+13
288.511,1.19521e+13,1.03752e+13,9.03904e+12,7.57323e+12,4.20924e+12,1.14582e+13
288.836,1.13038e+13,9.94696e+12,8.76331e+12,7.44323e+12,4.17576e+12,1.06075e+13
289.161,1.06463e+13,9.51164e+12,8.48045e+12,7.30813e+12,4.14027e+12,9.74976e+12
289.486,9.97913e+12,9.06904e+12,8.19018e+12,7.16774e+12,4.1027e+12,8.88475e+12
289.811,9.30205e+12,8.61889e+12,7.89224e+12,7.02186e+12,4.06297e+12,8.01217e+12
290.136,8.61469e+12,8.16091e+12,7.58635e+12,6.8703e+12,4.021e+12,7.13178e+12
290.461,7.91661e+12,7.6948e+12,7.2722e+12,6.71283e+12,3.97671e+12,6.24326e+12
290.785,7.3394e+12,7.29445e+12,6.98822e+12,6.55168e+12,3.92008e+12,5.53692e+12
291.11,7.1307e+12,7.10134e+12,6.81183e+12,6.39691e+12,3.83561e+12,5.36417e+12
291.435,6.92702e+12,6.91244e+12,6.63908e+12,6.245e+12,3.75249e+12,5.19618e+12
291.76,6.72817e+12,6.72761e+12,6.46984e+12,6.09585e+12,3.67068e+12,5.0328e+12
292.085,6.53397e+12,6.54669e+12,6.30398e+12,5.94934e+12,3.59012e+12,4.87384e+12
292.41,6.34426e+12,6.36955e+12,6.14137e+12,5.8054e+12,3.51078e+12,4.71915e+12
292.735,6.15888e+12,6.19606e+12,5.98192e+12,5.66393e+12,3.43261e+12,4.56859e+12
293.06,5.97769e+12,6.02608e+12,5.8255e+12,5.52485e+12,3.35557e+12,4.422e+12
293.385,5.80053e+12,5.85951e+12,5.67202e+12,5.38807e+12,3.27962e+12,4.27926e+12
293.71,5.62727e+12,5.69621e+12,5.52136e+12,5.2535e+12,3.20473e+12,4.14022e+12
294.034,5.45778e+12,5.53607e+12,5.37344e+12,5.12109e+12,3.13085e+12,4.00477e+12
294.359,5.29194e+12,5.37902e+12,5.22817e+12,4.99076e+12,3.05796e+12,3.87279e+12
294.684,5.12961e+12,5.22491e+12,5.08545e+12,4.86243e+12,2.98602e+12,3.74415e+12
295.009,4.97069e+12,5.07368e+12,4.94521e+12,4.73604e+12,2.915e+12,3.61876e+12
295.334,4.81508e+12,4.92523e+12,4.80737e+12,4.61155e+12,2.84488e+12,3.49652e+12
295.659,4.66266e+12,4.77946e+12,4.67185e+12,4.48887e+12,2.77562e+12,3.3773e+12
295.984,4.51333e+12,4.63629e+12,4.53857e+12,4.36795e+12,2.70719e+12,3.26104e+12
296.309,4.367e+12,4.49565e+12,4.40747e+12,4.24874e+12,2.63958e+12,3.14762e+12
296.634,4.22358e+12,4.35745e+12,4.27848e+12,4.13119e+12,2.57275e+12,3.03697e+12
296.959,4.08296e+12,4.22162e+12,4.15153e+12,4.01524e+12,2.50668e+12,2.929e+12
297.284,3.94509e+12,4.08808e+12,4.02657e+12,3.90086e+12,2.44135e+12,2.82362e+12
297.608,3.80986e+12,3.95678e+12,3.90353e+12,3.78798e+12,2.37674e+12,2.72077e+12
297.933,3.67719e+12,3.82763e+12,3.78236e+12,3.67656e+12,2.31282e+12,2.62036e+12
298.258,3.54703e+12,3.70059e+12,3.663e+12,3.56658e+12,2.24958e+12,2.52233e+12
298.583,3.41929e+12,3.57558e+12,3.54539e+12,3.45796e+12,2.18698e+12,2.42659e+12
298.908,3.2939e+12,3.45256e+12,3.4295e+12,3.3507e+12,2.12503e+12,2.3331e+12
299.233,3.17079e+12,3.33145e+12,3.31527e+12,3.24473e+12,2.0637e+12,2.24179e+12
299.558,3.06141e+12,3.22927e+12,3.22081e+12,3.16119e+12,2.01651e+12,2.15057e+12
299.883,2.95284e+12,3.12786e+12,3.12703e+12,3.07826e+12,1.96963e+12,2.05989e+12
300.208,2.84438e+12,3.02619e+12,3.03285e+12,2.99469e+12,1.92223e+12,1.96983e+12
300.533,2.73603e+12,2.92428e+12,2.93825e+12,2.91047e+12,1.87432e+12,1.88042e+12
300.857,2.62781e+12,2.82211e+12,2.84323e+12,2.82558e+12,1.82588e+12,1.79167e+12
301.182,2.51971e+12,2.71966e+12,2.74777e+12,2.74e+12,1.77688e+12,1.7036e+12
301.507,2.41174e+12,2.61694e+12,2.65186e+12,2.65371e+12,1.72731e+12,1.61623e+12
301.832,2.3039e+12,2.51394e+12,2.55549e+12,2.56669e+12,1.67717e+12,1.52958e+12
302.157,2.19619e+12,2.41064e+12,2.45863e+12,2.47891e+12,1.62641e+12,1.44369e+12
302.482,2.08862e+12,2.30704e+12,2.36128e+12,2.39035e+12,1.57504e+12,1.35856e+12
302.807,1.9812e+12,2.20313e+12,2.26342e+12,2.30099e+12,1.52302e+12,1.27423e+12
303.132,1.87392e+12,2.0989e+12,2.16503e+12,2.2108e+12,1.47034e+12,1.19071e+12
303.457,1.7668e+12,1.99433e+12,2.06609e+12,2.11974e+12,1.41698e+12,1.10805e+12
303.781,1.65984e+12,1.88942e+12,1.9666e+12,2.02781e+12,1.36291e+12,1.02626e+12
304.106,1.55304e+12,1.78415e+12,1.86652e+12,1.93495e+12,1.30811e+12,9.4537e+11
304.431,1.44642e+12,1.67852e+12,1.76585e+12,1.84116e+12,1.25255e+12,8.65419e+11
304.756,1.33996e+12,1.57251e+12,1.66455e+12,1.74638e+12,1.19622e+12,7.86431e+11
305.081,1.23369e+12,1.4661e+12,1.56261e+12,1.65059e+12,1.13907e+12,7.08442e+11
305.406,1.12761e+12,1.3593e+12,1.46001e+12,1.55375e+12,1.0811e+12,6.3149e+11
305.731,1.02171e+12,1.25206e+12,1.35672e+12,1.45583e+12,1.02226e+12,5.55604e+11
306.056,9.16023e+11,1.14439e+12,1.25271e+12,1.35679e+12,9.62518e+11,4.80827e+11
306.381,8.10545e+11,1.03628e+12,1.14798e+12,1.25658e+12,9.01856e+11,4.07201e+11
306.706,7.05278e+11,9.27691e+11,1.04247e+12,1.15517e+12,8.40229e+11,3.34762e+11
307.031,6.00234e+11,8.18619e+11,9.3617e+11,1.05251e+12,7.77605e+11,2.63557e+11
307.355,4.95428e+11,7.09048e+11,8.29052e+11,9.48558e+11,7.13951e+11,1.93635e+11
307.68,3.90857e+11,5.98951e+11,7.21076e+11,8.43255e+11,6.4922e+11,1.25038e+11
308.005,3.45941e+11,5.48237e+11,6.69016e+11,7.90397e+11,6.14615e+11,9.85518e+10
308.33,3.35953e+11,5.32709e+11,6.50296e+11,7.69101e+11,5.98342e+11,9.61609e+10
308.655,3.26237e+11,5.17572e+11,6.32016e+11,7.48299e+11,5.82446e+11,9.38612e+10
308.98,3.16785e+11,5.02812e+11,6.14161e+11,7.27972e+11,5.66915e+11,9.16494e+10
309.305,3.07586e+11,4.88416e+11,5.96718e+11,7.08106e+11,5.51736e+11,8.95225e+10
309.63,2.98632e+11,4.74371e+11,5.79669e+11,6.88681e+11,5.36894e+11,8.74773e+10
309.955,2.89915e+11,4.60665e+11,5.63002e+11,6.69685e+11,5.2238e+11,8.55111e+10
310.279,2.81425e+11,4.47285e+11,5.46703e+11,6.511e+11,5.0818e+11,8.3621e+10
310.604,2.73155e+11,4.34221e+11,5.3076e+11,6.32913e+11,4.94286e+11,8.18045e+10
310.929,2.65098e+11,4.21463e+11,5.15161e+11,6.15112e+11,4.80686e+11,8.00591e+10
311.254,2.57247e+11,4.08999e+11,4.99894e+11,5.97682e+11,4.6737e+11,7.83823e+10
311.579,2.49594e+11,3.9682e+11,4.84948e+11,5.80612e+11,4.54329e+11,7.6772e+10
311.904,2.42134e+11,3.84917e+11,4.70313e+11,5.6389e+11,4.41555e+11,7.5226e+10
312.229,2.34859e+11,3.73281e+11,4.55979e+11,5.47505e+11,4.29038e+11,7.37421e+10
312.554,2.27764e+11,3.61902e+11,4.41935e+11,5.31445e+11,4.16769e+11,7.23184e+10
312.879,2.20845e+11,3.50774e+11,4.28174e+11,5.15701e+11,4.04743e+11,7.0953e+10
313.204,2.14093e+11,3.39888e+11,4.14685e+11,5.00262e+11,3.9295e+11,6.96439e+10
313.529,2.07505e+11,3.29237e+11,4.0146e+11,4.85119e+11,3.81383e+11,6.83896e+10
313.853,2.01077e+11,3.18813e+11,3.88492e+11,4.70264e+11,3.70036e+11,6.71883e+10
314.178,1.94801e+11,3.0861e+11,3.75773e+11,4.55686e+11,3.58902e+11,6.60384e+10
314.503,1.88675e+11,2.9862e+11,3.63294e+11,4.41378e+11,3.47974e+11,6.49382e+10
314.828,1.82694e+11,2.88838e+11,3.5105e+11,4.27332e+11,3.37246e+11,6.38865e+10
315.153,1.76853e+11,2.79258e+11,3.39032e+11,4.1354e+11,3.26713e+11,6.28817e+10
315.478,1.71148e+11,2.69873e+11,3.27234e+11,3.99995e+11,3.16368e+11,6.19225e+10
315.803,1.65575e+11,2.60677e+11,3.15651e+11,3.86689e+11,3.06206e+11,6.10075e+10
316.128,1.60131e+11,2.51666e+11,3.04275e+11,3.73616e+11,2.96222e+11,6.01354e+10
316.453,1.54817e+11,2.43097e+11,2.93656e+11,3.61463e+11,2.86939e+11,5.91048e+10
316.777,1.49577e+11,2.35175e+11,2.84317e+11,3.50893e+11,2.7886e+11,5.76731e+10
317.102,1.44373e+11,2.27284e+11,2.74989e+11,3.4033e+11,2.70788e+11,5.62706e+10
317.427,1.39207e+11,2.19425e+11,2.65676e+11,3.29777e+11,2.62722e+11,5.48981e+10
317.752,1.34079e+11,2.11598e+11,2.56375e+11,3.19231e+11,2.54663e+11,5.35565e+10
318.077,1.28991e+11,2.03804e+11,2.47087e+11,3.08695e+11,2.46611e+11,5.22467e+10
318.402,1.23945e+11,1.96045e+11,2.37814e+11,2.98167e+11,2.38567e+11,5.09698e+10
318.727,1.1894e+11,1.88322e+11,2.28556e+11,2.87649e+11,2.3053e+11,4.97266e+10
319.052,1.13979e+11,1.80634e+11,2.19312e+11,2.7714e+11,2.22501e+11,4.85183e+10
319.377,1.09063e+11,1.72986e+11,2.10084e+11,2.66641e+11,2.1448e+11,4.7346e+10
319.702,1.04193e+11,1.65375e+11,2.00872e+11,2.56152e+11,2.06466e+11,4.62106e+10
320.026,9.93704e+10,1.57805e+11,1.91676e+11,2.45674e+11,1.98462e+11,4.51136e+10
320.351,9.45978e+10,1.50277e+11,1.82498e+11,2.35207e+11,1.90466e+11,4.4056e+10
320.676,8.98758e+10,1.42791e+11,1.73336e+11,2.2475e+11,1.82479e+11,4.30393e+10
321.001,8.52067e+10,1.35349e+11,1.64194e+11,2.14306e+11,1.74502e+11,4.20646e+10
321.326,8.05918e+10,1.27954e+11,1.55069e+11,2.03873e+11,1.66534e+11,4.11335e+10
321.651,7.60331e+10,1.20605e+11,1.45964e+11,1.93452e+11,1.58576e+11,4.02474e+10
321.976,7.15326e+10,1.13305e+11,1.36879e+11,1.83045e+11,1.50629e+11,3.94078e+10
322.301,6.70922e+10,1.06056e+11,1.27815e+11,1.7265e+11,1.42692e+11,3.86163e+10
322.626,6.27139e+10,9.88594e+10,1.18771e+11,1.62269e+11,1.34766e+11,3.78747e+10
322.951,5.84003e+10,9.17171e+10,1.09751e+11,1.51902e+11,1.26851e+11,3.71847e+10
323.276,5.41532e+10,8.46305e+10,1.00753e+11,1.4155e+11,1.18949e+11,3.6548e+10
323.6,4.99752e+10,7.76021e+10,9.17788e+10,1.31213e+11,1.11058e+11,3.59668e+10
323.925,4.58691e+10,7.06343e+10,8.28298e+10,1.20892e+11,1.03181e+11,3.54429e+10
324.25,4.18372e+10,6.37287e+10,7.39058e+10,1.10587e+11,9.53164e+10,3.49785e+10
324.575,3.78823e+10,5.68879e+10,6.50085e+10,1.00299e+11,8.74656e+10,3.45759e+10
324.9,3.40077e+10,5.01148e+10,5.61391e+10,9.00284e+10,7.96293e+10,3.42373e+10
